samples,test_accuracy_run1,test_losses_run1,train_accuracy_run1,train_losses_run1,val_accuracy_run1,val_losses_run1,test_accuracy_run2,test_losses_run2,train_accuracy_run2,train_losses_run2,val_accuracy_run2,val_losses_run2,test_accuracy_run3,test_losses_run3,train_accuracy_run3,train_losses_run3,val_accuracy_run3,val_losses_run3
100,0.14739251136779785,2.2898807525634766,0.7369791269302368,1.9178733825683594,0.22541798651218414,3.0539534091949463,0.17983677983283997,2.2101645469665527,0.7361111044883728,1.6479425430297852,0.23158837854862213,3.587583541870117,0.16470938920974731,2.274245262145996,0.7317708730697632,1.677473783493042,0.20810110867023468,4.09561014175415
200,0.18172770738601685,2.2125914096832275,0.3671875,2.7033462524414062,0.2489052563905716,2.3464438915252686,0.1614251583814621,2.2661795616149902,0.34765625,2.666548252105713,0.21009156107902527,2.9566650390625,0.29826831817626953,2.0963056087493896,0.59765625,2.056546211242676,0.29548168182373047,2.1902196407318115
400,0.2627388536930084,2.1136562824249268,0.5982142686843872,2.0109541416168213,0.29438695311546326,2.4395744800567627,0.3230493664741516,2.0593254566192627,0.7142857313156128,1.6804498434066772,0.34504377841949463,2.274158477783203,0.28264331817626953,2.055462598800659,0.5736607313156128,2.294025421142578,0.29856687784194946,2.4853320121765137
600,0.3333996832370758,1.9018473625183105,0.6875,1.6767441034317017,0.3614649772644043,2.0579960346221924,0.35340365767478943,1.8853667974472046,0.7229167222976685,1.6492717266082764,0.37649282813072205,2.175137758255005,0.3096138536930084,1.9681861400604248,0.5765625238418579,2.123070240020752,0.315585196018219,2.3108417987823486
800,0.3404657542705536,1.8252652883529663,0.671875,1.6770237684249878,0.3872412443161011,1.9268555641174316,0.35370221734046936,1.8445887565612793,0.6814903616905212,1.6511497497558594,0.40157246589660645,1.9059984683990479,0.38286226987838745,1.8075153827667236,0.6862980723381042,1.6873095035552979,0.40057721734046936,1.908776879310608
1000,0.3865445852279663,1.7461408376693726,0.7279297113418579,1.476726770401001,0.42257165908813477,1.865225076675415,0.3958001732826233,1.7516257762908936,0.7076171636581421,1.524712324142456,0.4301353394985199,1.8200640678405762,0.35798168182373047,1.8231256008148193,0.5472656488418579,2.0487937927246094,0.3855493664741516,2.0259287357330322
2000,0.512042224407196,1.4249958992004395,0.732421875,1.34287691116333,0.5299562215805054,1.579184651374817,0.5100517272949219,1.4052172899246216,0.7060546875,1.3918489217758179,0.5240843892097473,1.5799200534820557,0.5046775341033936,1.475822925567627,0.69677734375,1.4133039712905884,0.5077627301216125,1.577938199043274
4000,0.625,1.115673303604126,0.758184552192688,1.1664633750915527,0.6328622698783875,1.1967476606369019,0.6392316818237305,1.0790891647338867,0.7234622836112976,1.2294812202453613,0.6415206789970398,1.1413034200668335,0.6162420511245728,1.095170259475708,0.7385912537574768,1.2046087980270386,0.6335589289665222,1.1559855937957764
6000,0.6859076619148254,0.9057958126068115,0.740857720375061,1.1860271692276,0.6966560482978821,0.9394070506095886,0.6878980994224548,0.9240719676017761,0.7544880509376526,1.1298786401748657,0.6988455653190613,0.9451395273208618,0.6829219460487366,0.9250055551528931,0.7530474662780762,1.1397439241409302,0.6979498267173767,0.9361203908920288
8000,0.7231289744377136,0.8148294687271118,0.7637500166893005,1.0922685861587524,0.7296974658966064,0.8399341106414795,0.7093949317932129,0.8438153862953186,0.734499990940094,1.163816213607788,0.721835196018219,0.8547907471656799,0.7141719460487366,0.8297008275985718,0.7505000233650208,1.149009346961975,0.7231289744377136,0.8416661620140076
10000,0.7540804147720337,0.7411245107650757,0.7757762670516968,1.0373506546020508,0.762340784072876,0.7233503460884094,0.7369625568389893,0.7599164843559265,0.7583598494529724,1.0768828392028809,0.7463176846504211,0.7599332332611084,0.7482085824012756,0.7470953464508057,0.7713972926139832,1.0564323663711548,0.7505971193313599,0.760674238204956
20000,0.8132961988449097,0.5907191634178162,0.8136980533599854,0.8827067017555237,0.8174760937690735,0.5581565499305725,0.8074243664741516,0.5735407471656799,0.8055111765861511,0.892499566078186,0.8095143437385559,0.5732865929603577,0.816082775592804,0.5616492629051208,0.7952775359153748,0.9316746592521667,0.8205612897872925,0.5546954870223999
30000,0.8389729261398315,0.4968167841434479,0.8287246823310852,0.814308762550354,0.843949019908905,0.4717583656311035,0.8396695852279663,0.4888037443161011,0.8337886333465576,0.7970190644264221,0.8383758068084717,0.4837038516998291,0.837082028388977,0.493899941444397,0.8280583620071411,0.8131987452507019,0.8451433181762695,0.4816940128803253
40000,0.8464370965957642,0.4648069143295288,0.8658000230789185,0.6804225444793701,0.8523089289665222,0.44675615429878235,0.8474323153495789,0.4651516377925873,0.8669000267982483,0.6826392412185669,0.8503184914588928,0.4503069818019867,0.847034215927124,0.45930907130241394,0.870199978351593,0.6726645231246948,0.8519108295440674,0.44794589281082153
