samples,test_accuracy_run1,test_losses_run1,train_accuracy_run1,train_losses_run1,val_accuracy_run1,val_losses_run1,test_accuracy_run2,test_losses_run2,train_accuracy_run2,train_losses_run2,val_accuracy_run2,val_losses_run2,test_accuracy_run3,test_losses_run3,train_accuracy_run3,train_losses_run3,val_accuracy_run3,val_losses_run3
100,0.17217355966567993,2.246936798095703,0.8541666269302368,0.7615700960159302,0.2601512670516968,3.3737294673919678,0.18192675709724426,2.2353382110595703,0.7734375,0.8324776291847229,0.25139331817626953,3.5688655376434326,0.1604299396276474,2.2670207023620605,0.7717013955116272,0.8493742942810059,0.24452626705169678,3.3474979400634766
200,0.1551552563905716,2.2695159912109375,0.41796875,1.7669284343719482,0.25985270738601685,2.343731164932251,0.31528663635253906,2.1112749576568604,0.8125,0.8372029662132263,0.31080812215805054,2.282390832901001,0.21108677983283997,2.23246693611145,0.5078125,1.5692782402038574,0.26293790340423584,2.4402806758880615
400,0.28891322016716003,2.1455440521240234,0.640625,1.1534185409545898,0.3270302414894104,2.6259748935699463,0.30384156107902527,2.1014509201049805,0.6808035969734192,1.0720484256744385,0.35181131958961487,2.247335195541382,0.3136942684650421,2.074687957763672,0.7477678656578064,0.9313315749168396,0.3324044644832611,2.274096727371216
600,0.3594745099544525,1.9096710681915283,0.703125,0.971017062664032,0.3854498267173767,2.1106410026550293,0.3228503167629242,2.006606101989746,0.6135417222976685,1.2713638544082642,0.3522093892097473,2.2120113372802734,0.2966759502887726,1.992180347442627,0.6401041746139526,1.1663931608200073,0.3041401207447052,2.728984832763672
800,0.3988853394985199,1.7944012880325317,0.7932692170143127,0.8011214733123779,0.4164012670516968,1.9674919843673706,0.34942278265953064,1.9102847576141357,0.6622596383094788,1.1068294048309326,0.4060509502887726,1.97055184841156,0.35887739062309265,1.8975642919540405,0.6634615659713745,1.1353554725646973,0.3988853394985199,2.1910130977630615
1000,0.4696457087993622,1.6754029989242554,0.850390613079071,0.6480953693389893,0.4685509502887726,2.018095016479492,0.4052547812461853,1.774797797203064,0.7191406488418579,0.9717532992362976,0.44327229261398315,1.847946286201477,0.35280653834342957,1.8361150026321411,0.6031249761581421,1.2727301120758057,0.4356090724468231,1.867553472518921
2000,0.5552348494529724,1.3113700151443481,0.7412109375,0.9102280139923096,0.5726512670516968,1.4087847471237183,0.5469745397567749,1.352445125579834,0.75634765625,0.8543589115142822,0.5537420511245728,1.5302400588989258,0.5397093892097473,1.401847004890442,0.7685546875,0.7841144800186157,0.5522491931915283,1.540183663368225
4000,0.6672969460487366,1.051344871520996,0.7723214030265808,0.83418869972229,0.6789410710334778,1.107910394668579,0.6588375568389893,1.0499852895736694,0.7492559552192688,0.8453033566474915,0.6775477528572083,1.0848617553710938,0.6459991931915283,1.084242582321167,0.7805059552192688,0.7919598817825317,0.6630175113677979,1.1518237590789795
6000,0.7058120965957642,0.9030684232711792,0.7261745929718018,0.9216811656951904,0.7226313948631287,0.8981727361679077,0.7109872698783875,0.9083854556083679,0.7374778389930725,0.8983353972434998,0.7139729261398315,0.927839457988739,0.6902866363525391,0.9331257939338684,0.7337655425071716,0.901111364364624,0.7141719460487366,0.9689075350761414
8000,0.7424362897872925,0.8078657388687134,0.7298750281333923,0.9121641516685486,0.7669187784194946,0.7813577055931091,0.747113823890686,0.8262996077537537,0.7572500109672546,0.8448418378829956,0.7509952187538147,0.8274782299995422,0.7346735596656799,0.8339505791664124,0.7404999732971191,0.8765125870704651,0.746914803981781,0.8459500670433044
10000,0.7771695852279663,0.7403755187988281,0.7560708522796631,0.8390049934387207,0.7882165312767029,0.7177380919456482,0.7679139971733093,0.7532241940498352,0.7509952187538147,0.8447430729866028,0.7772691249847412,0.7515725493431091,0.7626393437385559,0.7595841288566589,0.7577627301216125,0.8257828950881958,0.7773686051368713,0.749043345451355
20000,0.8389729261398315,0.5491546392440796,0.8187899589538574,0.6284923553466797,0.8456408977508545,0.536850094795227,0.8383758068084717,0.5518490076065063,0.8168929815292358,0.6439494490623474,0.8412619233131409,0.546046257019043,0.8409633636474609,0.5516400337219238,0.82243412733078,0.6280355453491211,0.8428543210029602,0.5438587069511414
30000,0.8611664175987244,0.4851129651069641,0.8703913688659668,0.4810190200805664,0.8666401505470276,0.46442151069641113,0.8627587556838989,0.47817790508270264,0.8672818541526794,0.484240859746933,0.8605692386627197,0.46892401576042175,0.8615645170211792,0.4774896800518036,0.866515576839447,0.4859503209590912,0.8681329488754272,0.46640515327453613
40000,0.8680334687232971,0.4549432396888733,0.9063500165939331,0.35554423928260803,0.8746019005775452,0.44406822323799133,0.8692277073860168,0.46122756600379944,0.9069749712944031,0.35070714354515076,0.8704219460487366,0.4424664080142975,0.8645501732826233,0.46027442812919617,0.906000018119812,0.35241836309432983,0.8742038011550903,0.44645366072654724
