samples,test_accuracy_run1,test_losses_run1,train_accuracy_run1,train_losses_run1,val_accuracy_run1,val_losses_run1,test_accuracy_run2,test_losses_run2,train_accuracy_run2,train_losses_run2,val_accuracy_run2,val_losses_run2,test_accuracy_run3,test_losses_run3,train_accuracy_run3,train_losses_run3,val_accuracy_run3,val_losses_run3
100,0.7695063948631287,0.7764646410942078,0.9861111044883728,0.2552536725997925,0.7572306990623474,0.7990967631340027,0.7646297812461853,0.8360368013381958,0.9626736044883728,0.35369279980659485,0.7504986524581909,0.8618879914283752,0.7445262670516968,0.8312070965766907,0.9921875,0.2838529646396637,0.7460106611251831,0.8458608984947205
200,0.7618431448936462,0.7733860015869141,0.984375,0.20263129472732544,0.753075122833252,0.8228243589401245,0.7684116363525391,0.7666377425193787,0.9609375,0.29062730073928833,0.7561502456665039,0.8109497427940369,0.756667971611023,0.7485127449035645,0.9609375,0.26084408164024353,0.7563995718955994,0.7629634737968445
400,0.8043391704559326,0.6872014403343201,0.9933035969734192,0.11654142290353775,0.7957114577293396,0.7493730783462524,0.843949019908905,0.5328918099403381,0.9933035969734192,0.10657428205013275,0.8234707713127136,0.6117829084396362,0.8298168778419495,0.5468118190765381,0.9933035969734192,0.14063797891139984,0.8179022669792175,0.6027022004127502
600,0.8330016136169434,0.560469388961792,0.9921875,0.11257332563400269,0.8319481611251831,0.6348830461502075,0.8642516136169434,0.4625661075115204,0.996874988079071,0.11812986433506012,0.860206127166748,0.5352790355682373,0.8675358295440674,0.463902086019516,0.995312511920929,0.11411887407302856,0.8614528179168701,0.4855596721172333
800,0.8531050682067871,0.4797816574573517,0.9927884340286255,0.13723383843898773,0.8524767160415649,0.5388947129249573,0.8818670511245728,0.3942124843597412,0.9939903616905212,0.11703070998191833,0.8725066781044006,0.46996891498565674,0.8867436051368713,0.4043166935443878,0.9939903616905212,0.1271115392446518,0.8807346820831299,0.4194326102733612
1000,0.8795780539512634,0.4014442265033722,0.9921875,0.11700557917356491,0.8799036145210266,0.42919042706489563,0.9063495397567749,0.3376356065273285,0.99609375,0.10494603961706161,0.8969414830207825,0.4016060531139374,0.9081408977508545,0.32529982924461365,0.9951171875,0.12396780401468277,0.9065824747085571,0.3284752666950226
2000,0.9325239062309265,0.23497822880744934,0.994140625,0.09473969042301178,0.9339262247085571,0.24697178602218628,0.9394904375076294,0.2227983921766281,0.998046875,0.08113597333431244,0.9335106611251831,0.2610565423965454,0.9448646306991577,0.19589313864707947,0.99658203125,0.08911590278148651,0.9432346820831299,0.2046605348587036
4000,0.9668591022491455,0.1255159229040146,0.998759925365448,0.042162925004959106,0.9666721820831299,0.1400749534368515,0.9683519005775452,0.12538790702819824,0.9990079402923584,0.04117763787508011,0.9616023898124695,0.16089600324630737,0.9702428579330444,0.11429311335086823,0.998759925365448,0.046858347952365875,0.9693318009376526,0.12201721966266632
6000,0.9767118096351624,0.08829493075609207,0.9988364577293396,0.0354643277823925,0.975731372833252,0.10321459919214249,0.9770103693008423,0.09323149174451828,0.999168872833252,0.02965901978313923,0.9728224873542786,0.11706682294607162,0.9788017272949219,0.08500660210847855,0.9990026354789734,0.03389416262507439,0.979637622833252,0.086746945977211
8000,0.9798964858055115,0.07863535732030869,0.9994999766349792,0.025306712836027145,0.9788896441459656,0.09053197503089905,0.9808917045593262,0.07583054155111313,0.9993749856948853,0.025962013751268387,0.976146936416626,0.09676728397607803,0.9806926846504211,0.07623717188835144,0.999875009059906,0.027240503579378128,0.9809674024581909,0.08035148680210114
10000,0.9804936051368713,0.07456633448600769,0.9995023608207703,0.021073797717690468,0.9802194237709045,0.09030985087156296,0.9802945852279663,0.07722338289022446,0.9994028806686401,0.022046100348234177,0.977393627166748,0.09606032818555832,0.981289803981781,0.07604723423719406,0.9997014403343201,0.017878800630569458,0.984375,0.07722100615501404
20000,0.9792993664741516,0.07476560026407242,0.9998502135276794,0.007030244916677475,0.9810505509376526,0.09226895123720169,0.9797969460487366,0.08578114956617355,0.9999500513076782,0.006007388699799776,0.9790558218955994,0.09986074268817902,0.9837778806686401,0.07385531812906265,0.9999500513076782,0.0051413895562291145,0.9853723645210266,0.07821536064147949
30000,0.980792224407196,0.07248564064502716,1.0,0.004105400759726763,0.9812167286872864,0.09133951365947723,0.9832802414894104,0.07506310939788818,1.0,0.003189006121829152,0.9798869490623474,0.08948272466659546,0.9832802414894104,0.07077810913324356,1.0,0.0034482392948120832,0.984790563583374,0.07561355084180832
40000,0.9840764403343201,0.06645755469799042,1.0,0.0029483959078788757,0.9827127456665039,0.07969333231449127,0.9830812215805054,0.07156442105770111,1.0,0.0030344738624989986,0.9798869490623474,0.08716651052236557,0.9844745397567749,0.06619860976934433,1.0,0.003129862016066909,0.9850398898124695,0.07190864533185959
48000,0.9835788011550903,0.06481852382421494,1.0,0.0028540710918605328,0.982629656791687,0.07565686851739883,0.9837778806686401,0.06912706792354584,1.0,0.0030252705328166485,0.979138970375061,0.081937275826931,0.9838773608207703,0.06754865497350693,1.0,0.002976900665089488,0.9848736524581909,0.0702921450138092
