samples,test_accuracy_run1,test_losses_run1,train_accuracy_run1,train_losses_run1,val_accuracy_run1,val_losses_run1,test_accuracy_run2,test_losses_run2,train_accuracy_run2,train_losses_run2,val_accuracy_run2,val_losses_run2,test_accuracy_run3,test_losses_run3,train_accuracy_run3,train_losses_run3,val_accuracy_run3,val_losses_run3
100,0.753284215927124,1.091248869895935,0.9331597089767456,0.06931658089160919,0.7421875,1.1113632917404175,0.7497014403343201,1.3383281230926514,0.8602430820465088,0.07182963192462921,0.730884313583374,1.3590525388717651,0.7112858295440674,1.316534399986267,0.8758680820465088,0.07052015513181686,0.7125997543334961,1.3284839391708374
200,0.7150676846504211,0.994392454624176,0.84375,0.059113048017024994,0.708361029624939,1.012302279472351,0.7118829488754272,1.0432649850845337,0.89453125,0.05738621950149536,0.7019614577293396,1.0677320957183838,0.7413415312767029,1.0049716234207153,0.86328125,0.060701288282871246,0.7316322922706604,1.0335896015167236
400,0.799761176109314,0.6511838436126709,0.9263392686843872,0.04626424238085747,0.7945478558540344,0.6563842296600342,0.8168789744377136,0.6478793621063232,0.96875,0.03980550542473793,0.8016954660415649,0.6817412972450256,0.7930931448936462,0.6611913442611694,0.8973214030265808,0.042914606630802155,0.7813330888748169,0.6867444515228271
600,0.8551950454711914,0.49388325214385986,0.918749988079071,0.04359730705618858,0.8493185043334961,0.5100374221801758,0.8316082954406738,0.5719861388206482,0.90520840883255,0.039635587483644485,0.8164893388748169,0.6159526705741882,0.8324044346809387,0.544931173324585,0.890625,0.040131594985723495,0.8212267160415649,0.5699548721313477
800,0.8790804147720337,0.42300906777381897,0.890625,0.043266814202070236,0.8682679533958435,0.44361618161201477,0.8567874431610107,0.498925119638443,0.9206730723381042,0.03965357318520546,0.8371841907501221,0.539815366268158,0.8596735596656799,0.47273948788642883,0.9158653616905212,0.039624013006687164,0.8532247543334961,0.4887583255767822
1000,0.8859474658966064,0.4015812873840332,0.8804687261581421,0.043255433440208435,0.8817320466041565,0.4150959253311157,0.8732085824012756,0.4361392557621002,0.9125000238418579,0.04024597629904747,0.858959436416626,0.4772237539291382,0.874800980091095,0.4243423640727997,0.8955078125,0.039460405707359314,0.8709275126457214,0.4278284013271332
2000,0.9253582954406738,0.2767770290374756,0.8818359375,0.0416017509996891,0.9235372543334961,0.28441208600997925,0.9252587556838989,0.28550371527671814,0.90283203125,0.04087626934051514,0.9141455888748169,0.3173750340938568,0.9162022471427917,0.31133225560188293,0.8955078125,0.04071133956313133,0.9128158092498779,0.3160995841026306
4000,0.9528264403343201,0.20153582096099854,0.8692956566810608,0.040695756673812866,0.9479720592498779,0.21070395410060883,0.9446656107902527,0.21817085146903992,0.8908730149269104,0.037643976509571075,0.9390791058540344,0.2387913167476654,0.9450637102127075,0.21836020052433014,0.8635912537574768,0.04060666263103485,0.9481382966041565,0.22381120920181274
6000,0.9552149772644043,0.192189022898674,0.8610372543334961,0.040754664689302444,0.9538729786872864,0.1992577761411667,0.9590963125228882,0.18015925586223602,0.8776595592498779,0.038775734603405,0.953540563583374,0.1987888067960739,0.9570063948631287,0.18825562298297882,0.8641954660415649,0.04025716707110405,0.9571974873542786,0.19367483258247375
8000,0.9608877301216125,0.1742447465658188,0.875374972820282,0.03923148661851883,0.9592752456665039,0.18083399534225464,0.9626791477203369,0.1662517786026001,0.875249981880188,0.038839396089315414,0.9556183218955994,0.18608464300632477,0.9604896306991577,0.17693834006786346,0.8673750162124634,0.03978709876537323,0.9594414830207825,0.1834735870361328
10000,0.9634753465652466,0.17227934300899506,0.8750995397567749,0.039101552218198776,0.9598570466041565,0.18167008459568024,0.9621815085411072,0.16509467363357544,0.884454607963562,0.03828098252415657,0.956615686416626,0.18282358348369598,0.9629777073860168,0.17155948281288147,0.8734076619148254,0.039104435592889786,0.9637632966041565,0.1780267208814621
20000,0.9609872698783875,0.1747215837240219,0.9046026468276978,0.03647638484835625,0.9581117033958435,0.1871732622385025,0.9596934914588928,0.17643694579601288,0.9046026468276978,0.03676774725317955,0.9524601101875305,0.19967618584632874,0.9617834687232971,0.17362335324287415,0.9048023223876953,0.03645400330424309,0.962267279624939,0.18345709145069122
30000,0.9585987329483032,0.1769181191921234,0.9197538495063782,0.03464450687170029,0.955701470375061,0.18858157098293304,0.9585987329483032,0.17486298084259033,0.9211976528167725,0.03458382561802864,0.9511303305625916,0.2003401517868042,0.9553145170211792,0.18323752284049988,0.9204980134963989,0.03378196805715561,0.956200122833252,0.19157886505126953
40000,0.953125,0.18613691627979279,0.9285749793052673,0.03240200877189636,0.9502992033958435,0.19775861501693726,0.9523288011550903,0.19114866852760315,0.9301750063896179,0.03308555483818054,0.9448138475418091,0.21800583600997925,0.953324019908905,0.19290341436862946,0.9285249710083008,0.0326416976749897,0.952293872833252,0.2004508525133133
48000,0.9509354829788208,0.19870392978191376,0.9356250166893005,0.031176893040537834,0.947473406791687,0.20898662507534027,0.9491441249847412,0.19980274140834808,0.9363333582878113,0.031231699511408806,0.9419049024581909,0.22594745457172394,0.9497412443161011,0.19943900406360626,0.9339791536331177,0.03150438517332077,0.9484707713127136,0.20766426622867584
